pointID;pointLat;pointLon;p2p_dist;osmWayID;osmWayType;int_ref;ref;way_name;operator;toll;nodeId;nodeLat;nodeLon;p2nodeDistance;comments
1398;50.53127;2.80424;5;;;;;;;No;;;;;No toll objects found
1399;50.5313;2.80425;3;;;;;;;No;;;;;No toll objects found
1400;50.53134;2.80428;4;;;;;;;No;;;;;No toll objects found
1401;50.53134;2.80428;0;;;;;;;No;;;;;No toll objects found
1402;50.53135;2.80431;2;;;;;;;No;;;;;No toll objects found
1403;50.53137;2.80436;4;;;;;;;No;;;;;No toll objects found
1404;50.53138;2.80441;3;;;;;;;No;;;;;No toll objects found
1405;50.5314;2.80453;8;;;;;;;No;;;;;No toll objects found
1406;50.53143;2.80485;22;;;;;;;No;;;;;No toll objects found
1407;50.53148;2.80532;33;;;;;;;No;;;;;No toll objects found
1408;50.53157;2.80613;58;;;;;;;No;;;;;No toll objects found
1409;50.53158;2.80626;9;;;;;;;No;;;;;No toll objects found
1410;50.53161;2.80651;18;;;;;;;No;;;;;No toll objects found
1411;50.53163;2.80667;11;;;;;;;No;;;;;No toll objects found
1412;50.53164;2.80679;8;;;;;;;No;;;;;No toll objects found
1413;50.53175;2.80766;62;;;;;;;No;;;;;No toll objects found
1414;50.53178;2.80793;19;;;;;;;No;;;;;No toll objects found
1415;50.53179;2.80805;8;;;;;;;No;;;;;No toll objects found
1416;50.5318;2.80809;3;;;;;;;No;;;;;No toll objects found
1417;50.53182;2.80824;10;;;;;;;No;;;;;No toll objects found
1418;50.53185;2.80839;11;;;;;;;No;;;;;No toll objects found
1419;50.53191;2.80869;22;;;;;;;No;;;;;No toll objects found
1420;50.53197;2.80897;20;;;;;;;No;;;;;No toll objects found
1421;50.53197;2.80899;1;;;;;;;No;;;;;No toll objects found
1422;50.532;2.80909;7;;;;;;;No;;;;;No toll objects found
1423;50.53204;2.80924;11;;;;;;;No;;;;;No toll objects found
1424;50.53206;2.80932;6;;;;;;;No;;;;;No toll objects found
1425;50.53208;2.8094;6;;;;;;;No;;;;;No toll objects found
1426;50.53215;2.80967;20;;;;;;;No;;;;;No toll objects found
1427;50.53222;2.80992;19;;;;;;;No;;;;;No toll objects found
1428;50.53222;2.80992;0;;;;;;;No;;;;;No toll objects found
1429;50.53229;2.81015;18;;;;;;;No;;;;;No toll objects found
1430;50.53233;2.81031;12;;;;;;;No;;;;;No toll objects found
1431;50.5324;2.81051;16;;;;;;;No;;;;;No toll objects found
1432;50.53243;2.81059;6;;;;;;;No;;;;;No toll objects found
1433;50.53245;2.81064;4;;;;;;;No;;;;;No toll objects found
1434;50.53247;2.81068;3;;;;;;;No;;;;;No toll objects found
1435;50.53248;2.81069;1;;;;;;;No;;;;;No toll objects found
1436;50.53254;2.81077;8;;;;;;;No;;;;;No toll objects found
1437;50.53262;2.81087;11;;;;;;;No;;;;;No toll objects found
1438;50.53266;2.81092;5;;;;;;;No;;;;;No toll objects found
1439;50.53275;2.81102;12;;;;;;;No;;;;;No toll objects found
1440;50.5328;2.81108;7;;;;;;;No;;;;;No toll objects found
1441;50.5328;2.81108;0;;;;;;;No;;;;;No toll objects found
1442;50.53285;2.81113;6;;;;;;;No;;;;;No toll objects found
1443;50.53295;2.81126;14;;;;;;;No;;;;;No toll objects found
1444;50.53307;2.81142;17;;;;;;;No;;;;;No toll objects found
1445;50.53322;2.81164;22;;;;;;;No;;;;;No toll objects found
1446;50.53326;2.8117;6;;;;;;;No;;;;;No toll objects found
1447;50.53339;2.8119;20;;;;;;;No;;;;;No toll objects found
1448;50.53355;2.81214;24;;;;;;;No;;;;;No toll objects found
1449;50.53362;2.81225;11;;;;;;;No;;;;;No toll objects found
1450;50.53387;2.81261;37;;;;;;;No;;;;;No toll objects found
1451;50.5339;2.81266;4;;;;;;;No;;;;;No toll objects found
1452;50.53435;2.81333;69;;;;;;;No;;;;;No toll objects found
1453;50.5345;2.81357;23;;;;;;;No;;;;;No toll objects found
1454;50.53457;2.81367;10;;;;;;;No;;;;;No toll objects found
1455;50.53462;2.81373;7;;;;;;;No;;;;;No toll objects found
1456;50.5347;2.81383;11;;;;;;;No;;;;;No toll objects found
1457;50.53477;2.81391;9;;;;;;;No;;;;;No toll objects found
1458;50.53488;2.81403;14;;;;;;;No;;;;;No toll objects found
1459;50.53495;2.81411;9;;;;;;;No;;;;;No toll objects found
1460;50.53497;2.81413;2;;;;;;;No;;;;;No toll objects found
1461;50.53523;2.81435;32;;;;;;;No;;;;;No toll objects found
1462;50.53578;2.81483;70;;;;;;;No;;;;;No toll objects found
1463;50.53604;2.81505;32;;;;;;;No;;;;;No toll objects found
1464;50.53606;2.81507;2;;;;;;;No;;;;;No toll objects found
1465;50.53611;2.81511;6;;;;;;;No;;;;;No toll objects found
1466;50.53617;2.81516;7;;;;;;;No;;;;;No toll objects found
1467;50.53634;2.81531;21;;;;;;;No;;;;;No toll objects found
1468;50.53653;2.81548;24;;;;;;;No;;;;;No toll objects found
1469;50.53681;2.81572;35;;;;;;;No;;;;;No toll objects found
1470;50.53717;2.81604;46;;;;;;;No;;;;;No toll objects found
1471;50.53722;2.81608;6;;;;;;;No;;;;;No toll objects found
1472;50.5375;2.81632;35;;;;;;;No;;;;;No toll objects found
1473;50.53799;2.81675;62;;;;;;;No;;;;;No toll objects found
1474;50.53804;2.81679;6;;;;;;;No;;;;;No toll objects found
1475;50.53808;2.81683;5;;;;;;;No;;;;;No toll objects found
1476;50.53835;2.81706;34;;;;;;;No;;;;;No toll objects found
1477;50.5385;2.81718;18;;;;;;;No;;;;;No toll objects found
1478;50.53852;2.8172;2;;;;;;;No;;;;;No toll objects found
1479;50.5386;2.81727;10;;;;;;;No;;;;;No toll objects found
1480;50.53869;2.81735;11;;;;;;;No;;;;;No toll objects found
1481;50.53876;2.81741;8;;;;;;;No;;;;;No toll objects found
1482;50.53914;2.81774;48;;;;;;;No;;;;;No toll objects found
1483;50.53939;2.81795;31;;;;;;;No;;;;;No toll objects found
1484;50.53939;2.81795;0;;;;;;;No;;;;;No toll objects found
1485;50.53945;2.818;7;;;;;;;No;;;;;No toll objects found
1486;50.53951;2.81804;7;;;;;;;No;;;;;No toll objects found
1487;50.53979;2.81829;35;;;;;;;No;;;;;No toll objects found
1488;50.53983;2.81833;5;;;;;;;No;;;;;No toll objects found
1489;50.54001;2.81848;22;;;;;;;No;;;;;No toll objects found
1490;50.54005;2.81852;5;;;;;;;No;;;;;No toll objects found
1491;50.54042;2.81883;46;;;;;;;No;;;;;No toll objects found
1492;50.54053;2.81893;14;;;;;;;No;;;;;No toll objects found
1493;50.54094;2.81926;51;;;;;;;No;;;;;No toll objects found
1494;50.54106;2.81935;14;;;;;;;No;;;;;No toll objects found
1495;50.54125;2.81949;23;;;;;;;No;;;;;No toll objects found
1496;50.54142;2.8196;20;;;;;;;No;;;;;No toll objects found
1497;50.54165;2.81975;27;;;;;;;No;;;;;No toll objects found
1498;50.54177;2.81983;14;;;;;;;No;;;;;No toll objects found
1499;50.54188;2.81991;13;;;;;;;No;;;;;No toll objects found
1500;50.54193;2.81995;6;;;;;;;No;;;;;No toll objects found
1501;50.54196;2.81999;4;;;;;;;No;;;;;No toll objects found
1502;50.54198;2.82002;3;;;;;;;No;;;;;No toll objects found
1503;50.542;2.82007;4;;;;;;;No;;;;;No toll objects found
1504;50.542;2.82007;0;;;;;;;No;;;;;No toll objects found
1505;50.54201;2.82011;3;;;;;;;No;;;;;No toll objects found
1506;50.54203;2.82015;3;;;;;;;No;;;;;No toll objects found
1507;50.54205;2.82019;3;;;;;;;No;;;;;No toll objects found
1508;50.54207;2.82023;3;;;;;;;No;;;;;No toll objects found
1509;50.54209;2.82026;3;;;;;;;No;;;;;No toll objects found
1510;50.54212;2.82028;3;;;;;;;No;;;;;No toll objects found
1511;50.54215;2.8203;3;;;;;;;No;;;;;No toll objects found
1512;50.54218;2.82031;3;;;;;;;No;;;;;No toll objects found
1513;50.54221;2.82031;3;;;;;;;No;;;;;No toll objects found
1514;50.54224;2.82031;3;;;;;;;No;;;;;No toll objects found
1515;50.54227;2.8203;3;;;;;;;No;;;;;No toll objects found
1516;50.5423;2.82028;3;;;;;;;No;;;;;No toll objects found
1517;50.54232;2.82026;2;;;;;;;No;;;;;No toll objects found
1518;50.54232;2.82026;0;;;;;;;No;;;;;No toll objects found
1519;50.54238;2.82024;6;;;;;;;No;;;;;No toll objects found
1520;50.54242;2.82024;4;;;;;;;No;;;;;No toll objects found
1521;50.54246;2.82025;4;;;;;;;No;;;;;No toll objects found
1522;50.54252;2.82028;7;;;;;;;No;;;;;No toll objects found
1523;50.54269;2.8204;20;;;;;;;No;;;;;No toll objects found
1524;50.54287;2.82053;22;;;;;;;No;;;;;No toll objects found
1525;50.54309;2.82068;26;;;;;;;No;;;;;No toll objects found
1526;50.54339;2.82089;36;;;;;;;No;;;;;No toll objects found
1527;50.54356;2.82102;21;;;;;;;No;;;;;No toll objects found
1528;50.54377;2.82118;25;;;;;;;No;;;;;No toll objects found
1529;50.54402;2.82138;31;;;;;;;No;;;;;No toll objects found
1530;50.54423;2.82155;26;;;;;;;No;;;;;No toll objects found
1531;50.54471;2.82195;60;;;;;;;No;;;;;No toll objects found
1532;50.54486;2.82209;19;;;;;;;No;;;;;No toll objects found
1533;50.54505;2.82225;23;;;;;;;No;;;;;No toll objects found
1534;50.54521;2.82239;20;;;;;;;No;;;;;No toll objects found
1535;50.5454;2.82254;23;;;;;;;No;;;;;No toll objects found
